Gene	Gene_Name	Log10_Pvalue	Log_fold_change
ENSG00000156603	MED19	-1.877	0.211
ENSG00000104442	ARMC1	-2.715	0.211
ENSG00000073584	SMARCE1	-3.865	0.210
ENSG00000137876	RSL24D1	-3.796	0.210
ENSG00000170296	GABARAP	-3.287	0.210
ENSG00000089248	ERP29	-3.109	0.210
ENSG00000158882	TOMM40L	-2.191	0.210
ENSG00000124659	TBCC	-1.817	0.210
ENSG00000151498	ACAD8	-1.699	0.210
ENSG00000142864	SERBP1	-4.022	0.209
ENSG00000182149	IST1	-3.912	0.209
ENSG00000109919	MTCH2	-4.015	0.209
ENSG00000171443	ZNF524	-1.524	0.209
ENSG00000062038	CDH3	-3.828	0.208
ENSG00000100442	FKBP3	-2.520	0.208
ENSG00000166181	API5	-3.423	0.208
ENSG00000148572	NRBF2	-1.964	0.208
ENSG00000164050	PLXNB1	-1.793	0.208
ENSG00000157500	APPL1	-3.409	0.207
ENSG00000187531	SIRT7	-1.807	0.207
ENSG00000205629	LCMT1	-2.045	0.207
ENSG00000135446	CDK4	-3.626	0.207
ENSG00000157224	CLDN12	-2.256	0.206
ENSG00000164258	NDUFS4	-3.366	0.206
ENSG00000158417	EIF5B	-3.990	0.206
ENSG00000110066	KMT5B	-2.146	0.205
ENSG00000213741	RPS29	-2.825	0.205
ENSG00000143575	HAX1	-3.532	0.205
ENSG00000126088	UROD	-3.308	0.205
ENSG00000135845	PIGC	-2.003	0.205
ENSG00000146463	ZMYM4	-3.011	0.204
ENSG00000163510	CWC22	-2.060	0.204
ENSG00000188846	RPL14	-3.396	0.204
ENSG00000186010	NDUFA13	-2.561	0.203
ENSG00000183011	NAA38	-1.697	0.203
ENSG00000175970	UNC119B	-2.155	0.203
ENSG00000168002	POLR2G	-2.637	0.203
ENSG00000182165	TP53TG1	-2.236	0.202
ENSG00000163798	SLC4A1AP	-1.862	0.202
ENSG00000152484	USP12	-3.032	0.202
ENSG00000117751	PPP1R8	-3.233	0.201
ENSG00000163681	SLMAP	-2.475	0.201
ENSG00000134278	SPIRE1	-2.159	0.201
ENSG00000172661	FAM21C	-1.677	0.201
ENSG00000197965	MPZL1	-3.005	0.201
ENSG00000170248	PDCD6IP	-4.270	0.201
ENSG00000110011	DNAJC4	-2.114	0.201
ENSG00000198721	ECI2	-3.134	0.200
ENSG00000091622	PITPNM3	-3.031	0.200
ENSG00000184916	JAG2	-1.907	0.200
ENSG00000104980	TIMM44	-3.568	0.200
ENSG00000112110	MRPL18	-3.684	0.200
ENSG00000131375	CAPN7	-2.010	0.199
ENSG00000047315	POLR2B	-3.149	0.199
ENSG00000126756	UXT	-2.340	0.199
ENSG00000136930	PSMB7	-3.303	0.198
ENSG00000128951	DUT	-2.754	0.198
ENSG00000159461	AMFR	-3.563	0.198
ENSG00000167468	GPX4	-2.710	0.197
ENSG00000197343	ZNF655	-2.919	0.197
ENSG00000125743	SNRPD2	-2.673	0.197
ENSG00000117481	NSUN4	-1.925	0.197
ENSG00000166164	BRD7	-2.703	0.197
ENSG00000136636	KCTD3	-4.120	0.197
ENSG00000108588	CCDC47	-4.225	0.197
ENSG00000147224	PRPS1	-2.217	0.197
ENSG00000092036	HAUS4	-2.600	0.197
ENSG00000090432	MUL1	-2.502	0.197
ENSG00000117133	RPF1	-1.681	0.197
ENSG00000128944	KNSTRN	-1.823	0.197
ENSG00000139842	CUL4A	-3.725	0.197
ENSG00000109180	OCIAD1	-3.308	0.196
ENSG00000097021	ACOT7	-2.861	0.196
ENSG00000103876	FAH	-2.059	0.196
ENSG00000184178	SCFD2	-1.785	0.196
ENSG00000141985	SH3GL1	-3.858	0.196
ENSG00000050130	JKAMP	-1.866	0.196
ENSG00000104312	RIPK2	-2.419	0.195
ENSG00000073282	TP63	-3.392	0.195
ENSG00000182831	C16orf72	-2.134	0.195
ENSG00000123562	MORF4L2	-3.695	0.195
ENSG00000152229	PSTPIP2	-2.364	0.195
ENSG00000140612	SEC11A	-4.040	0.195
ENSG00000276023	DUSP14	-3.006	0.195
ENSG00000148344	PTGES	-3.298	0.194
ENSG00000127483	HP1BP3	-2.880	0.194
ENSG00000204308	RNF5	-2.434	0.194
ENSG00000145495	MARCH6	-2.528	0.194
ENSG00000126804	ZBTB1	-2.099	0.194
ENSG00000141429	GALNT1	-3.048	0.194
ENSG00000186283	TOR3A	-2.407	0.193
ENSG00000152944	MED21	-1.933	0.193
ENSG00000109270	LAMTOR3	-1.781	0.193
ENSG00000100380	ST13	-3.850	0.193
ENSG00000155876	RRAGA	-3.071	0.193
ENSG00000055044	NOP58	-3.531	0.193
ENSG00000103067	ESRP2	-2.075	0.192
ENSG00000049541	RFC2	-1.843	0.192
ENSG00000138942	RNF185	-2.752	0.192
ENSG00000230989	HSBP1	-3.511	0.192
ENSG00000136463	TACO1	-1.625	0.192
ENSG00000099940	SNAP29	-2.795	0.192
ENSG00000213676	ATF6B	-2.194	0.191
ENSG00000123179	EBPL	-3.044	0.191
ENSG00000129636	ITFG1	-2.349	0.191
ENSG00000149600	COMMD7	-2.474	0.191
ENSG00000163812	ZDHHC3	-3.718	0.191
ENSG00000175110	MRPS22	-2.109	0.191
ENSG00000115268	RPS15	-1.954	0.191
ENSG00000120708	TGFBI	-3.020	0.190
ENSG00000111907	TPD52L1	-3.360	0.190
ENSG00000120333	MRPS14	-2.114	0.189
ENSG00000196704	AMZ2	-3.246	0.189
ENSG00000163346	PBXIP1	-2.121	0.189
ENSG00000112992	NNT	-2.619	0.189
ENSG00000183684	ALYREF	-2.266	0.189
ENSG00000105127	AKAP8	-2.669	0.188
ENSG00000185728	YTHDF3	-2.515	0.188
ENSG00000100316	RPL3	-3.193	0.188
ENSG00000075188	NUP37	-2.154	0.187
ENSG00000176973	FAM89B	-2.105	0.187
ENSG00000134248	LAMTOR5	-2.312	0.187
ENSG00000143314	MRPL24	-2.701	0.186
ENSG00000176340	COX8A	-2.424	0.186
ENSG00000182208	MOB2	-2.039	0.186
ENSG00000006757	PNPLA4	-1.970	0.186
ENSG00000108256	NUFIP2	-1.839	0.185
ENSG00000161714	PLCD3	-3.184	0.185
ENSG00000162521	RBBP4	-2.863	0.185
ENSG00000117118	SDHB	-3.397	0.184
ENSG00000130147	SH3BP4	-1.549	0.184
ENSG00000197562	RAB40C	-1.573	0.184
ENSG00000120158	RCL1	-2.483	0.184
ENSG00000128791	TWSG1	-2.220	0.183
ENSG00000105821	DNAJC2	-2.676	0.183
ENSG00000180104	EXOC3	-2.346	0.183
ENSG00000175866	BAIAP2	-2.959	0.183
ENSG00000148308	GTF3C5	-2.937	0.182
ENSG00000138385	SSB	-2.803	0.182
ENSG00000134759	ELP2	-3.340	0.182
ENSG00000186141	POLR3C	-2.494	0.182
ENSG00000122566	HNRNPA2B1	-3.559	0.182
ENSG00000122545	SEPT7	-3.201	0.182
ENSG00000011638	TMEM159	-1.652	0.182
ENSG00000167747	C19orf48	-2.354	0.182
ENSG00000166888	STAT6	-2.849	0.182
ENSG00000214013	GANC	-1.582	0.182
ENSG00000115446	UNC50	-1.568	0.182
ENSG00000095261	PSMD5	-2.019	0.181
ENSG00000157077	ZFYVE9	-1.760	0.181
ENSG00000104299	INTS9	-1.681	0.181
ENSG00000092841	MYL6	-2.522	0.181
ENSG00000148303	RPL7A	-2.948	0.180
ENSG00000221983	UBA52	-2.782	0.180
ENSG00000065243	PKN2	-1.632	0.180
ENSG00000235552	RPL6P27	-2.438	0.179
ENSG00000214046	SMIM7	-2.296	0.178
ENSG00000087263	OGFOD1	-3.049	0.178
ENSG00000172301	COPRS	-1.682	0.178
ENSG00000138430	OLA1	-3.009	0.178
ENSG00000196586	MYO6	-2.190	0.177
ENSG00000164168	TMEM184C	-1.524	0.177
ENSG00000167792	NDUFV1	-2.596	0.177
ENSG00000147533	GOLGA7	-1.922	0.177
ENSG00000086102	NFX1	-3.044	0.177
ENSG00000052344	PRSS8	-2.046	0.177
ENSG00000137692	DCUN1D5	-2.065	0.177
ENSG00000156471	PTDSS1	-3.252	0.176
ENSG00000064601	CTSA	-3.010	0.176
ENSG00000115944	COX7A2L	-3.167	0.176
ENSG00000168288	MMADHC	-2.612	0.176
ENSG00000103091	WDR59	-1.695	0.175
ENSG00000104763	ASAH1	-2.325	0.175
ENSG00000161547	SRSF2	-3.127	0.175
ENSG00000119912	IDE	-2.109	0.175
ENSG00000204628	RACK1	-2.860	0.175
ENSG00000166548	TK2	-2.137	0.174
ENSG00000119185	ITGB1BP1	-1.965	0.173
ENSG00000183087	GAS6	-2.396	0.173
ENSG00000175193	PARL	-2.092	0.173
ENSG00000048544	MRPS10	-1.806	0.173
ENSG00000116005	PCYOX1	-1.714	0.173
ENSG00000132305	IMMT	-3.119	0.172
ENSG00000158769	F11R	-2.622	0.171
ENSG00000055917	PUM2	-2.097	0.171
ENSG00000120805	ARL1	-1.741	0.171
ENSG00000163162	RNF149	-1.894	0.171
ENSG00000105819	PMPCB	-2.845	0.171
ENSG00000086598	TMED2	-3.202	0.171
ENSG00000003756	RBM5	-2.413	0.171
ENSG00000062194	GPBP1	-2.056	0.170
ENSG00000134058	CDK7	-1.792	0.170
ENSG00000138629	UBL7	-2.255	0.170
ENSG00000114902	SPCS1	-2.308	0.170
ENSG00000097033	SH3GLB1	-2.881	0.170
ENSG00000130255	RPL36	-1.817	0.169
ENSG00000198730	CTR9	-2.842	0.169
ENSG00000204209	DAXX	-2.094	0.169
ENSG00000120800	UTP20	-1.969	0.169
ENSG00000132424	PNISR	-2.016	0.169
ENSG00000112855	HARS2	-2.708	0.168
ENSG00000141560	FN3KRP	-1.584	0.167
ENSG00000101752	MIB1	-2.014	0.167
ENSG00000074219	TEAD2	-2.119	0.167
ENSG00000114125	RNF7	-2.120	0.167
ENSG00000153201	RANBP2	-1.987	0.167
ENSG00000104671	DCTN6	-2.178	0.167
ENSG00000135249	RINT1	-1.596	0.167
ENSG00000241468	ATP5J2	-2.012	0.167
ENSG00000138138	ATAD1	-2.341	0.166
ENSG00000128789	PSMG2	-1.850	0.166
ENSG00000062485	CS	-3.075	0.166
ENSG00000162813	BPNT1	-2.840	0.166
ENSG00000106400	ZNHIT1	-1.742	0.165
ENSG00000196419	XRCC6	-2.719	0.165
ENSG00000063046	EIF4B	-3.002	0.165
ENSG00000140990	NDUFB10	-2.654	0.165
ENSG00000077254	USP33	-1.630	0.165
ENSG00000094916	CBX5	-2.337	0.164
ENSG00000075239	ACAT1	-2.407	0.164
ENSG00000134884	ARGLU1	-1.652	0.164
ENSG00000168385	SEPT2	-3.071	0.164
ENSG00000140319	SRP14	-2.572	0.164
ENSG00000164081	TEX264	-1.640	0.164
ENSG00000173660	UQCRH	-2.242	0.164
ENSG00000066777	ARFGEF1	-2.147	0.163
ENSG00000111237	VPS29	-1.646	0.163
ENSG00000115816	CEBPZ	-2.148	0.163
ENSG00000185088	RPS27L	-2.481	0.163
ENSG00000137154	RPS6	-2.334	0.162
ENSG00000140941	MAP1LC3B	-2.238	0.161
ENSG00000168591	TMUB2	-1.953	0.161
ENSG00000112306	RPS12	-2.476	0.161
ENSG00000126653	NSRP1	-1.839	0.160
ENSG00000101146	RAE1	-1.743	0.160
ENSG00000116288	PARK7	-2.196	0.159
ENSG00000135316	SYNCRIP	-2.416	0.159
ENSG00000089220	PEBP1	-2.638	0.159
ENSG00000176105	YES1	-2.496	0.159
ENSG00000085721	RRN3	-1.787	0.158
ENSG00000042445	RETSAT	-1.929	0.158
ENSG00000165283	STOML2	-1.812	0.158
ENSG00000143756	FBXO28	-1.957	0.157
ENSG00000149823	VPS51	-1.956	0.157
ENSG00000166902	MRPL16	-1.893	0.157
ENSG00000181904	C5orf24	-2.148	0.157
ENSG00000118680	MYL12B	-2.292	0.157
ENSG00000068308	OTUD5	-2.016	0.156
ENSG00000134882	UBAC2	-2.725	0.156
ENSG00000100410	PHF5A	-2.040	0.156
ENSG00000172046	USP19	-1.991	0.156
ENSG00000106803	SEC61B	-1.579	0.156
ENSG00000135506	OS9	-2.036	0.156
ENSG00000109920	FNBP4	-1.586	0.155
ENSG00000089048	ESF1	-1.602	0.155
ENSG00000140264	SERF2	-1.909	0.155
ENSG00000113269	RNF130	-2.408	0.155
ENSG00000278311	GGNBP2	-2.119	0.155
ENSG00000198301	SDAD1	-2.086	0.154
ENSG00000134900	TPP2	-1.809	0.154
ENSG00000118960	HS1BP3	-1.541	0.154
ENSG00000137547	MRPL15	-1.980	0.153
ENSG00000091164	TXNL1	-1.696	0.153
ENSG00000147403	RPL10	-2.207	0.153
ENSG00000174775	HRAS	-2.260	0.153
ENSG00000002549	LAP3	-2.339	0.153
ENSG00000105640	RPL18A	-1.781	0.153
ENSG00000115866	DARS	-2.388	0.152
ENSG00000139239	RPL14P1	-1.524	0.152
ENSG00000170445	HARS	-2.361	0.152
ENSG00000169217	CD2BP2	-2.447	0.151
ENSG00000180879	SSR4	-1.768	0.151
ENSG00000204178	TMEM57	-1.623	0.151
ENSG00000089009	RPL6	-2.425	0.151
ENSG00000065613	SLK	-2.122	0.151
ENSG00000169045	HNRNPH1	-2.415	0.151
ENSG00000183291	SEP15	-1.953	0.151
ENSG00000111144	LTA4H	-2.531	0.151
ENSG00000163634	THOC7	-2.043	0.151
ENSG00000100225	FBXO7	-2.556	0.150
ENSG00000204580	DDR1	-1.955	0.150
ENSG00000125445	MRPS7	-1.935	0.150
ENSG00000234741	GAS5	-2.132	0.149
ENSG00000108100	CCNY	-1.751	0.149
ENSG00000136261	BZW2	-2.033	0.149
ENSG00000135677	GNS	-1.715	0.149
ENSG00000143486	EIF2D	-2.357	0.148
ENSG00000105447	GRWD1	-2.472	0.148
ENSG00000111640	GAPDH	-1.829	0.148
ENSG00000143748	NVL	-1.800	0.148
ENSG00000003056	M6PR	-2.363	0.147
ENSG00000167642	SPINT2	-1.867	0.147
ENSG00000050426	LETMD1	-1.781	0.147
ENSG00000067596	DHX8	-1.739	0.147
ENSG00000132676	DAP3	-2.086	0.147
ENSG00000135046	ANXA1	-1.941	0.146
ENSG00000165502	RPL36AL	-2.193	0.146
ENSG00000125944	HNRNPR	-2.321	0.146
ENSG00000147649	MTDH	-2.247	0.146
ENSG00000056097	ZFR	-2.099	0.145
ENSG00000108946	PRKAR1A	-2.051	0.145
ENSG00000135775	COG2	-1.751	0.144
ENSG00000100028	SNRPD3	-2.254	0.143
ENSG00000155096	AZIN1	-2.004	0.142
ENSG00000117419	ERI3	-1.839	0.142
ENSG00000153560	UBP1	-1.552	0.141
ENSG00000138760	SCARB2	-1.520	0.141
ENSG00000077942	FBLN1	-1.646	0.141
ENSG00000182795	C1orf116	-1.547	0.141
ENSG00000149573	MPZL2	-2.151	0.140
ENSG00000103423	DNAJA3	-1.969	0.140
ENSG00000100227	POLDIP3	-2.204	0.140
ENSG00000066136	NFYC	-1.637	0.140
ENSG00000105722	ERF	-1.637	0.139
ENSG00000140259	MFAP1	-1.621	0.139
ENSG00000183258	DDX41	-1.761	0.139
ENSG00000204673	AKT1S1	-1.627	0.138
ENSG00000213442	RPL18AP3	-1.642	0.138
ENSG00000114209	PDCD10	-1.588	0.137
ENSG00000067066	SP100	-1.575	0.136
ENSG00000080815	PSEN1	-1.526	0.136
ENSG00000061794	MRPS35	-1.980	0.136
ENSG00000108039	XPNPEP1	-1.948	0.136
ENSG00000176853	FAM91A1	-1.603	0.136
ENSG00000111530	CAND1	-1.749	0.135
ENSG00000101182	PSMA7	-1.547	0.135
ENSG00000146416	AIG1	-1.708	0.134
ENSG00000120690	ELF1	-1.666	0.134
ENSG00000101161	PRPF6	-1.857	0.134
ENSG00000108298	RPL19	-1.734	0.133
ENSG00000163444	TMEM183A	-1.842	0.133
ENSG00000177156	TALDO1	-1.517	0.132
ENSG00000075415	SLC25A3	-2.185	0.132
ENSG00000030582	GRN	-1.767	0.132
ENSG00000159202	UBE2Z	-1.949	0.132
ENSG00000100603	SNW1	-1.956	0.131
ENSG00000182704	TSKU	-1.801	0.131
ENSG00000101363	MANBAL	-1.676	0.131
ENSG00000104413	ESRP1	-1.703	0.131
ENSG00000197601	FAR1	-1.939	0.130
ENSG00000104824	HNRNPL	-1.883	0.130
ENSG00000124831	LRRFIP1	-1.915	0.129
ENSG00000143252	SDHC	-1.878	0.129
ENSG00000124172	ATP5E	-1.614	0.127
ENSG00000171490	RSL1D1	-1.881	0.127
ENSG00000165916	PSMC3	-1.569	0.127
ENSG00000101166	PRELID3B	-1.529	0.126
ENSG00000111669	TPI1	-1.540	0.125
ENSG00000135778	NTPCR	-1.517	0.125
ENSG00000117632	STMN1	-1.626	0.124
ENSG00000136527	TRA2B	-1.780	0.123
ENSG00000105618	PRPF31	-1.578	0.123
ENSG00000130177	CDC16	-1.653	0.121
ENSG00000163956	LRPAP1	-1.735	0.120
ENSG00000166226	CCT2	-1.600	0.120
ENSG00000088930	XRN2	-1.752	0.120
ENSG00000152556	PFKM	-1.764	0.120
ENSG00000166145	SPINT1	-1.558	0.117
ENSG00000107581	EIF3A	-1.681	0.115
ENSG00000173812	EIF1	-1.627	0.115
ENSG00000070831	CDC42	-1.663	0.114
ENSG00000079246	XRCC5	-1.654	0.113
ENSG00000147274	RBMX	-1.553	0.109
ENSG00000106682	EIF4H	-1.573	-0.111
ENSG00000100991	TRPC4AP	-1.667	-0.116
ENSG00000095059	DHPS	-1.520	-0.117
ENSG00000169564	PCBP1	-1.661	-0.117
ENSG00000165733	BMS1	-1.530	-0.120
ENSG00000116478	HDAC1	-1.755	-0.121
ENSG00000136271	DDX56	-1.602	-0.122
ENSG00000182220	ATP6AP2	-1.550	-0.123
ENSG00000170515	PA2G4	-1.633	-0.123
ENSG00000185825	BCAP31	-1.690	-0.124
ENSG00000105723	GSK3A	-1.598	-0.124
ENSG00000084623	EIF3I	-1.710	-0.125
ENSG00000167193	CRK	-1.567	-0.127
ENSG00000189067	LITAF	-2.037	-0.127
ENSG00000239900	ADSL	-1.589	-0.129
ENSG00000004487	KDM1A	-1.903	-0.129
ENSG00000164574	GALNT10	-1.838	-0.130
ENSG00000006744	ELAC2	-1.740	-0.131
ENSG00000009335	UBE3C	-1.585	-0.131
ENSG00000106367	AP1S1	-1.613	-0.131
ENSG00000125991	ERGIC3	-1.967	-0.133
ENSG00000143337	TOR1AIP1	-1.541	-0.133
ENSG00000182199	SHMT2	-1.834	-0.134
ENSG00000148300	REXO4	-1.588	-0.134
ENSG00000170892	TSEN34	-1.572	-0.135
ENSG00000149136	SSRP1	-2.114	-0.135
ENSG00000149932	TMEM219	-1.675	-0.135
ENSG00000148843	PDCD11	-1.705	-0.137
ENSG00000141959	PFKL	-1.923	-0.137
ENSG00000249915	PDCD6	-1.608	-0.137
ENSG00000138801	PAPSS1	-1.643	-0.137
ENSG00000006712	PAF1	-1.543	-0.137
ENSG00000162736	NCSTN	-1.528	-0.138
ENSG00000130703	OSBPL2	-1.543	-0.139
ENSG00000129250	KIF1C	-1.817	-0.139
ENSG00000131508	UBE2D2	-2.043	-0.139
ENSG00000182087	TMEM259	-1.661	-0.139
ENSG00000179295	PTPN11	-1.668	-0.139
ENSG00000108774	RAB5C	-1.911	-0.139
ENSG00000144635	DYNC1LI1	-1.543	-0.140
ENSG00000070061	IKBKAP	-1.753	-0.140
ENSG00000166794	PPIB	-1.688	-0.140
ENSG00000159166	LAD1	-2.473	-0.141
ENSG00000138386	NAB1	-1.827	-0.141
ENSG00000059573	ALDH18A1	-2.126	-0.141
ENSG00000166224	SGPL1	-1.648	-0.142
ENSG00000115484	CCT4	-2.272	-0.142
ENSG00000198791	CNOT7	-2.003	-0.143
ENSG00000106638	TBL2	-1.668	-0.144
ENSG00000102054	RBBP7	-2.160	-0.144
ENSG00000137203	TFAP2A	-1.640	-0.144
ENSG00000215305	VPS16	-1.674	-0.145
ENSG00000101246	ARFRP1	-1.919	-0.145
ENSG00000100280	AP1B1	-2.031	-0.145
ENSG00000120992	LYPLA1	-1.882	-0.146
ENSG00000161904	LEMD2	-1.606	-0.147
ENSG00000087470	DNM1L	-2.047	-0.147
ENSG00000167110	GOLGA2	-1.654	-0.147
ENSG00000101337	TM9SF4	-1.727	-0.147
ENSG00000174282	ZBTB4	-1.772	-0.148
ENSG00000132155	RAF1	-1.674	-0.148
ENSG00000143569	UBAP2L	-2.029	-0.148
ENSG00000198752	CDC42BPB	-1.582	-0.149
ENSG00000166848	TERF2IP	-1.942	-0.149
ENSG00000107819	SFXN3	-2.081	-0.149
ENSG00000112118	MCM3	-1.682	-0.149
ENSG00000131653	TRAF7	-2.093	-0.149
ENSG00000169230	PRELID1	-2.200	-0.150
ENSG00000116120	FARSB	-1.869	-0.150
ENSG00000079999	KEAP1	-2.285	-0.150
ENSG00000166913	YWHAB	-2.442	-0.150
ENSG00000125835	SNRPB	-1.970	-0.150
ENSG00000108106	UBE2S	-1.760	-0.151
ENSG00000196305	IARS	-2.075	-0.151
ENSG00000069998	CECR5	-2.220	-0.151
ENSG00000127948	POR	-1.858	-0.152
ENSG00000025293	PHF20	-1.953	-0.152
ENSG00000048162	NOP16	-1.678	-0.152
ENSG00000168575	SLC20A2	-1.864	-0.152
ENSG00000173327	MAP3K11	-1.724	-0.152
ENSG00000087269	NOP14	-2.310	-0.153
ENSG00000100138	SNU13	-2.135	-0.153
ENSG00000073578	SDHA	-2.541	-0.154
ENSG00000001167	NFYA	-1.631	-0.154
ENSG00000113552	GNPDA1	-2.051	-0.155
ENSG00000101608	MYL12A	-2.534	-0.155
ENSG00000112062	MAPK14	-2.163	-0.155
ENSG00000111229	ARPC3	-2.200	-0.156
ENSG00000130811	EIF3G	-1.929	-0.156
ENSG00000182117	NOP10	-2.283	-0.157
ENSG00000087077	TRIP6	-2.085	-0.158
ENSG00000136718	IMP4	-2.247	-0.158
ENSG00000172757	CFL1	-2.366	-0.158
ENSG00000095906	NUBP2	-1.568	-0.158
ENSG00000111667	USP5	-2.116	-0.159
ENSG00000172939	OXSR1	-1.567	-0.159
ENSG00000138071	ACTR2	-2.746	-0.159
ENSG00000133226	SRRM1	-1.720	-0.159
ENSG00000133706	LARS	-2.787	-0.160
ENSG00000168397	ATG4B	-1.723	-0.160
ENSG00000141741	MIEN1	-1.543	-0.160
ENSG00000275700	AATF	-2.087	-0.160
ENSG00000105676	ARMC6	-1.995	-0.160
ENSG00000102572	STK24	-2.600	-0.160
ENSG00000143774	GUK1	-2.218	-0.160
ENSG00000165282	PIGO	-1.556	-0.161
ENSG00000124789	NUP153	-1.628	-0.161
ENSG00000184117	NIPSNAP1	-2.482	-0.161
ENSG00000174851	YIF1A	-1.960	-0.162
ENSG00000143815	LBR	-1.640	-0.162
ENSG00000205581	HMGN1	-2.658	-0.162
ENSG00000198925	ATG9A	-2.097	-0.163
ENSG00000167721	TSR1	-2.514	-0.163
ENSG00000148110	MFSD14B	-2.662	-0.164
ENSG00000189159	HN1	-1.771	-0.164
ENSG00000143549	TPM3	-2.437	-0.164
ENSG00000106609	TMEM248	-2.745	-0.165
ENSG00000109445	ZNF330	-1.518	-0.167
ENSG00000113407	TARS	-3.005	-0.167
ENSG00000161249	DMKN	-1.863	-0.167
ENSG00000099817	POLR2E	-2.343	-0.167
ENSG00000170275	CRTAP	-3.002	-0.167
ENSG00000063244	U2AF2	-2.687	-0.168
ENSG00000177646	ACAD9	-1.649	-0.168
ENSG00000030066	NUP160	-2.713	-0.168
ENSG00000103356	EARS2	-2.138	-0.168
ENSG00000072778	ACADVL	-2.862	-0.168
ENSG00000084652	TXLNA	-2.191	-0.168
ENSG00000093183	SEC22C	-2.473	-0.168
ENSG00000162377	COA7	-1.790	-0.169
ENSG00000254986	DPP3	-2.368	-0.169
ENSG00000166908	PIP4K2C	-1.960	-0.169
ENSG00000100445	SDR39U1	-1.561	-0.169
ENSG00000139146	FAM60A	-2.243	-0.169
ENSG00000062716	VMP1	-2.704	-0.170
ENSG00000163159	VPS72	-2.101	-0.170
ENSG00000136045	PWP1	-2.421	-0.170
ENSG00000172500	FIBP	-2.019	-0.170
ENSG00000120727	PAIP2	-2.749	-0.170
ENSG00000089063	TMEM230	-3.009	-0.171
ENSG00000182473	EXOC7	-2.410	-0.171
ENSG00000105197	TIMM50	-2.400	-0.171
ENSG00000087274	ADD1	-2.539	-0.171
ENSG00000177479	ARIH2	-1.815	-0.171
ENSG00000142168	SOD1	-2.447	-0.171
ENSG00000112335	SNX3	-2.665	-0.171
ENSG00000141367	CLTC	-2.827	-0.172
ENSG00000052749	RRP12	-1.717	-0.172
ENSG00000066044	ELAVL1	-2.876	-0.172
ENSG00000116791	CRYZ	-1.596	-0.172
ENSG00000204392	LSM2	-1.634	-0.173
ENSG00000023191	RNH1	-2.549	-0.173
ENSG00000134046	MBD2	-2.182	-0.173
ENSG00000151292	CSNK1G3	-2.061	-0.174
ENSG00000083937	CHMP2B	-2.195	-0.174
ENSG00000004142	POLDIP2	-2.963	-0.174
ENSG00000186566	GPATCH8	-2.218	-0.174
ENSG00000135862	LAMC1	-1.580	-0.174
ENSG00000049656	CLPTM1L	-2.887	-0.174
ENSG00000114738	MAPKAPK3	-3.072	-0.174
ENSG00000177830	CHID1	-2.790	-0.175
ENSG00000115677	HDLBP	-2.973	-0.175
ENSG00000149187	CELF1	-2.587	-0.176
ENSG00000259956	RBM15B	-2.177	-0.176
ENSG00000115207	GTF3C2	-2.548	-0.176
ENSG00000174903	RAB1B	-3.094	-0.176
ENSG00000143702	CEP170	-1.864	-0.176
ENSG00000144824	PHLDB2	-2.679	-0.177
ENSG00000160679	CHTOP	-2.788	-0.177
ENSG00000145912	NHP2	-2.066	-0.177
ENSG00000116212	LRRC42	-2.475	-0.177
ENSG00000162757	C1orf74	-2.141	-0.177
ENSG00000168209	DDIT4	-3.458	-0.178
ENSG00000232956	SNHG15	-2.171	-0.178
ENSG00000128309	MPST	-1.830	-0.178
ENSG00000096746	HNRNPH3	-2.552	-0.178
ENSG00000091317	CMTM6	-2.291	-0.178
ENSG00000170142	UBE2E1	-2.791	-0.178
ENSG00000115234	SNX17	-3.203	-0.178
ENSG00000179151	EDC3	-1.889	-0.179
ENSG00000113575	PPP2CA	-2.898	-0.179
ENSG00000149084	HSD17B12	-2.979	-0.179
ENSG00000165280	VCP	-3.385	-0.179
ENSG00000031823	RANBP3	-2.453	-0.179
ENSG00000149743	TRPT1	-1.623	-0.179
ENSG00000148985	PGAP2	-2.476	-0.179
ENSG00000104866	PPP1R37	-1.520	-0.179
ENSG00000109929	SC5D	-1.827	-0.180
ENSG00000169594	BNC1	-2.572	-0.180
ENSG00000116350	SRSF4	-3.251	-0.180
ENSG00000107959	PITRM1	-3.432	-0.181
ENSG00000175467	SART1	-2.492	-0.181
ENSG00000103266	STUB1	-2.448	-0.181
ENSG00000102034	ELF4	-1.688	-0.181
ENSG00000165782	TMEM55B	-1.700	-0.182
ENSG00000119655	NPC2	-3.081	-0.182
ENSG00000139131	YARS2	-1.794	-0.182
ENSG00000104946	TBC1D17	-2.471	-0.182
ENSG00000135930	EIF4E2	-2.992	-0.182
ENSG00000104723	TUSC3	-3.111	-0.183
ENSG00000137411	VARS2	-2.598	-0.183
ENSG00000104549	SQLE	-2.584	-0.183
ENSG00000143294	PRCC	-2.900	-0.183
ENSG00000160917	CPSF4	-2.099	-0.184
ENSG00000167671	UBXN6	-2.891	-0.184
ENSG00000204256	BRD2	-2.274	-0.184
ENSG00000119321	FKBP15	-2.248	-0.184
ENSG00000100258	LMF2	-2.360	-0.184
ENSG00000188725	SMIM15	-2.233	-0.184
ENSG00000125968	ID1	-2.763	-0.184
ENSG00000140497	SCAMP2	-2.865	-0.185
ENSG00000141759	TXNL4A	-2.801	-0.185
ENSG00000166598	HSP90B1	-3.463	-0.185
ENSG00000133597	ADCK2	-1.889	-0.186
